ReviewText,Review,Recommend
"After coming home one of us puked the other one had loose motion. Furthermore we only took wrapped prawn and vegetable noodles and the two shakes , the bil. Was 1200 so I think this restaurant definitely is overpriced as well as over rated.",2,FALSE
"I have been there so many times. This time I took their new set menu, food was too good, specially dumplings.. quantity is more than enough..staffs are well behaved. Good place for hang out ...",5,TRUE
And eating at Hakka Dhaka got real and had the best food as Iftaar with my colleagues !! <3 #keepupthegoodfood <3,5,TRUE
Very good food and very good service. Do visit with your family.,5,TRUE
It was delicious food. Environment was nice .,4,TRUE
It's nice & waiter Nayan are so friendly.,5,TRUE
"Very friendly service, affordable price and very tasty Chinese food. I have had many different dishes and they are consistently good and plentiful. I especially like the ""Crab in sweet ginger sauce"". Finding a Chinese restaurant that serves more than just fried rice, beef sizzlers and the usual staples is always a satisfying experience, especially when EVERYTHING ON THE MENU IS FANTASTIC! Totally a go-to Chinese place for everyone.",4,TRUE
Khabar ektu valo chilo na. Tasteless. Jaal r mishty combination . Eita kisu holo. Beef ta ato mishty ekber Nile r nite ichcha korbe na. Wings o same.,2,FALSE
Thank you for nice food and environment. It was really value for money for Mega Platter which served all 8 quite well and yet we brought food home as it was quite full!,4,TRUE
"I was with my wife and son today in there Banani Branch. Just love the food and service. Took six platters and lychee Mojito as drinks. The taste was really good. If I want to go out for food next time, definitely my first choice should be this place.....",5,TRUE
Satisfied � Yummy foods! Best Chinese foods are being served here! ��,5,TRUE
Took 1.5 hours to give our food,1,FALSE
Excellent service!,5,TRUE
Foods are fresh and delicious.,5,TRUE
"I came to bailyroad branch for the second time. the waiter served us was nahid,he was soo sober. totally satisfied with their food and service. best item:kulfi(try this out!!)",5,TRUE
Awesome taste of every food and service is also nice.,5,TRUE
Always love their food,5,TRUE
Love it.,5,TRUE
Joss,5,TRUE
I just loved their food.specialy their plater A.price is also comfortable.,5,TRUE
Loved it �,5,TRUE
I just love their foods ���,5,TRUE
food taste awesome.but they take so much time to serve.,4,TRUE
Good food,4,TRUE
"Food was awesome, specially i loved the mongolian beef, kulfi & chocolate shake",5,TRUE
I came here for three times. Every time I am happy.,5,TRUE
Spicy but nice �,5,TRUE
Loved their food and service Hakka Dhaka Bailey road,5,TRUE
Worst restuarant in dhaka... .....................,1,FALSE
Best as usual. Only place from where I can have spicy fresh food just like I want.���,5,TRUE
Super slow service at bailey road branch,2,FALSE
Excellent food and customer service at Banani branch. Well recommended,5,TRUE
very nice service swear on god. food tastes so good,5,TRUE
I went banani branch...really like the atmosphere & foods,5,TRUE
Food test was good bt they takes Long time to serve food....,3,FALSE
LOVE,5,TRUE
love you.... hakka dhaka.just awesome food........,5,TRUE
"হাক্কা ঢাকা, বেলী রোডে প্রথম যেদিন যাই, এর সুন্দর, ছিমছাম পরিবেশ, কিচেন এর পরিচ্ছন্নতা, ওয়েটারদের আন্তরিকতা, সুস্বাদু-টাটকা খাবারের ঘ্রান আমাকে মোহিত করে, এটা মূলত: একটি চাইনিজ রেস্টুরেন্ট, প্রত্যেকটি খাবারেরই আলাদা স্বাদ রয়েছে, যা অন্যদের থেকে একে পৃথক করবে, দামের দিক দিয়েও এটা আয়ত্বের মধ্যে, আপনারা এখানে এসে আমার কথার সত্যতা পরখ করে দেখতে পারেন।",5,TRUE
Taste 2/10 Quantity 1/10 Price compared to food 2/10 Ambience 2/10,1,FALSE
Another name of satisfaction is Hakka Dhaka … ♥,5,TRUE
(Y),5,TRUE
so nic.......................................................e,4,TRUE
Food is very good.. quantity is more than enough..staffs' behavior is good and decent. Always love their food. Good place for family dinner. A small glitch is most of the foods r spicy. There r many people who can't tolerate that much spice. But the food taste and ambience is up to the mark. Price compared to quantity is very reasonable,3,FALSE
Food was awesome. Environment & behaviour of staffs were good. Thank you Hakka Dhaka.,5,TRUE
"Thanks for the amazing food and service. You have got all that customers expect in a restaurant- taste, quantity, willingness to serve and help! Thanks for the 15% discount you proactively offered due to my birthday.",5,TRUE
"2 things, 1. Food 2. Environment ! In both department Hakka is just wow. Currently buy one get one is going on for the soup items! I would say this is the best deal of the town! Go grab it folks.",5,TRUE
Loved the food's quality and taste. The dumplings are my favorite. They were full of flavors. Please maintain this quality.,5,TRUE
food is really yummy... & quantity is enough ����,5,TRUE
Hakka Dhaka is the best !!! <3 <3 <3 Wrapped prawn is very good food... mouthwatering,5,TRUE
expectation highly fulfilled awesome taste awesome environment awesome behavior ���,5,TRUE
Over price n there is no facility for single people!!! But taste is good....,2,FALSE
I just love their food specially wrapped prawn....,5,TRUE
"I loved it. Prices are reasonable with no disgusting hidden charges like VAT added afterwards or service charge. It cost us 2,500 taka for 4 people. It more than filled us up.",5,TRUE
"Today I ordered some items from Hakkah Dhaka through FoodPanda and my experience was awful! They were not eatable and too oily to digest. On top of that, they were not freshly cooked. I believe they have given us the leftovers!",1,FALSE
Have been there twice. More than satisfied. Loved the food. They have maintained their quality for so long. The behavior of the people working there at the banani branch is too good to be appreciated. Will definitely visit again,5,TRUE
The food is good but the amount of food is scanty. We took a yogurt which was really very little in amount but the price was exorbitant.,3,FALSE
"Love the foods, every item was delicious and tasty, service is awesome. I will definitely come here again.",5,TRUE
Loved their food. Fresh and tasty :). And their wrapped prawn and dumplings are too good.,5,TRUE
Food is very good.. quantity is more than enough..staffs' behavior is good and decent. Always love their food. Good place for family dinner. A small glitch is most of the foods r spicy. There r many people who can't tolerate that much spice. But the food taste and ambience is up to the mark. Price compared to quantity is very reasonable,5,TRUE
"Visited the Banani branch yesterday. Had a great spicy meal after a long time, the taste and amount were very good. The place is cozy and the people were very helpful. Definitely coming back again to taste the other platters. Keep up the great work!",5,TRUE
"have no freaking idea why they have decided to take part in restaurant week. on reaching, they said that they won't serve the given menu after 5.30pm. after much discussion they showed some mercy! n decided otherwise. Now for the last 50mins we are waiting like refugees for the food to come... :( :(",1,FALSE
Always been a fan of Hakka Dhaka. Dumplings are my most favorite one.,5,TRUE
Been at Dhanmondi branch today fr lunch w friends..I wuld highly recommend food lovers to go and hav their choice of menu..I simply loved every spoon of my menu..I lov spice but I wouldn't say dis ws way too spicy..environment was upto the mark..no chaos of too loud music..just dat a suggestion to make..freedom of choosing of main menu shud b given..u guys must get what i meant..anywaz Jazak Allah khair..lukg forward to visit soon w more friends..in sha Allah!!�,5,TRUE
Absolutely great! Brilliant food for the money's worth.,4,TRUE
The food is quiet good.But the waiters are surprisingly reluctant in service.Almost like they grade you based on how much food you've ordered!,3,FALSE
Food was spicy... My chest was burnning... Tasty... bt was very difficult to consume,3,FALSE
Food was too good. The place is perfect satisfying sip or a bite. Fresh and cozy. Strongly recommend everyone to drop by and give a try.,5,TRUE
"Had a visit at Banani Branch of Hakka Dhaka. Food is alright with taste, service standard needs to be improved.",3,FALSE
